1.911551085517593576e-02 1.579107418471055457e-02 1.579107418471055457e-02 1.315548304057700157e+09 1.730667340309091072e+18 2.291091303165327549e+09 5.249099359439799296e+18 1.241452273659085989e+09 1.541203747773314048e+18
1.911551085517593576e-02 1.911551085517593576e-02 2.493327502849035024e-03 4.098987623820642948e+09 1.680169954023480115e+19 4.834800411311927438e+08 2.337529501722198400e+17 -3.373478101119687080e+09 1.138035449873409024e+19
1.911551085517593576e-02 1.911551085517593576e-02 5.817764173314414478e-03 -1.261377075269432545e+09 1.591072126015267584e+18 -1.057464781423921585e+10 1.118231763951942205e+20 -6.090128138696425438e+09 3.708966074574198374e+19
1.911551085517593576e-02 1.911551085517593576e-02 9.142200843779793931e-03 -1.945863306201202631e+09 3.786384006420275200e+18 -2.089907039570162892e+08 4.367711434044922400e+16 -1.895062410628940582e+09 3.591261540178771456e+18
1.911551085517593576e-02 1.911551085517593576e-02 1.246663751424517512e-02 -2.659593859092255235e+08 7.073439495321234400e+16 -4.236951043114346862e+08 1.795175414174775040e+17 2.103127127545760393e+09 4.423143714618881024e+18
1.911551085517593576e-02 1.911551085517593576e-02 1.579107418471055457e-02 -5.309888517933776975e+08 2.819491607288496320e+17 2.131441512306375504e+09 4.543042920382888960e+18 1.613977158593241930e+09 2.604922268460715008e+18
1.911551085517593576e-02 1.911551085517593576e-02 1.911551085517593576e-02 2.004144025182993650e+09 4.016593273676691968e+18 -1.195304931144853115e+09 1.428753878419202048e+18 -4.468690408520097733e+08 1.996919396719951680e+17
2.243994752564131348e-02 9.142200843779793931e-03 9.142200843779793931e-03 -8.302859060058106995e+10 6.893746857118899634e+21 -3.787906126233778381e+10 1.434823282115938877e+21 9.011320265444505310e+10 8.120389292641083195e+21
2.243994752564131348e-02 1.246663751424517512e-02 5.817764173314414478e-03 5.902610617298635483e+09 3.484081209944657920e+19 1.345362186467155609e+11 1.809999412775685508e+22 1.183872039017968903e+11 1.401553004768563246e+22
2.243994752564131348e-02 1.246663751424517512e-02 9.142200843779793931e-03 -9.113611937957270145e+08 8.305792255567727360e+17 2.167231318298833847e+09 4.696891587015301120e+18 4.902572831223074913e+09 2.403522036544663552e+19
2.243994752564131348e-02 1.246663751424517512e-02 1.246663751424517512e-02 6.210311206413478851e+08 3.856796528050483840e+17 -8.510054841246824265e+09 7.242103340102850970e+19 -1.047132764844461632e+10 1.096487027210806559e+20
2.243994752564131348e-02 1.579107418471055457e-02 2.493327502849035024e-03 2.621069442840033340e+10 6.870005024189762765e+20 7.925756100376599121e+10 6.281760976265687335e+21 3.508618788703855896e+10 1.231040580444571304e+21
2.243994752564131348e-02 1.579107418471055457e-02 5.817764173314414478e-03 -3.210114569746756554e+09 1.030483555090040422e+19 -4.648248053765987396e+09 2.160620996933928960e+19 -6.001223190049341202e+09 3.601467977678598963e+19
2.243994752564131348e-02 1.579107418471055457e-02 9.142200843779793931e-03 2.381136793748489380e+09 5.669812430542835712e+18 1.009183599288719368e+10 1.018451537073334518e+20 6.447533300289289474e+09 4.157068565833929523e+19
2.243994752564131348e-02 1.579107418471055457e-02 1.246663751424517512e-02 -1.840061831430503845e+09 3.385827543487379968e+18 3.707452453394562244e+09 1.374520369418135962e+19 -2.725799135459947109e+09 7.429980926874194944e+18
2.243994752564131348e-02 1.579107418471055457e-02 1.579107418471055457e-02 -8.668879651172847748e+08 7.514947440651866880e+17 1.133129623136349678e+09 1.283982742829125888e+18 3.101538787705427408e+08 9.619542851641252800e+16
2.243994752564131348e-02 1.911551085517593576e-02 2.493327502849035024e-03 1.442374650800975561e+09 2.080444633273236224e+18 7.114191562606884003e+09 5.061172158946698035e+19 8.473611969241720200e+09 7.180209980527654502e+19
2.243994752564131348e-02 1.911551085517593576e-02 5.817764173314414478e-03 9.102714087078428268e+08 8.285940375109606400e+17 -7.578698839556051254e+09 5.743667610068824064e+19 -1.323001521994786263e+10 1.750333027200521011e+20
2.243994752564131348e-02 1.911551085517593576e-02 9.142200843779793931e-03 1.634389175983102322e+09 2.671227978570724352e+18 3.656570565960035801e+09 1.337050830384529613e+19 2.514636472619433701e+08 6.323396589427908000e+16
2.243994752564131348e-02 1.911551085517593576e-02 1.246663751424517512e-02 1.311548831966178417e+09 1.720160338631846912e+18 8.303160296673686504e+08 6.894247091225826560e+17 -1.918850591204478741e+09 3.681987591365777408e+18
2.243994752564131348e-02 1.911551085517593576e-02 1.579107418471055457e-02 -1.326631091803834736e+08 1.759950053740634600e+16 -3.073884688333163261e+09 9.448767077169068032e+18 -3.336492116960102081e+09 1.113217964653690266e+19
2.243994752564131348e-02 1.911551085517593576e-02 1.911551085517593576e-02 1.672668146735267639e+09 2.797818729102794752e+18 -3.457966686089612842e+08 1.195753360210557920e+17 -1.288985576007616043e+09 1.661483815155685632e+18
2.243994752564131348e-02 2.243994752564131348e-02 2.493327502849035024e-03 -3.525775342922661901e+08 1.243109176876141440e+17 4.309770268664545059e+09 1.857411976866486682e+19 -7.039279274763742447e+09 4.955145270811835597e+19
2.243994752564131348e-02 2.243994752564131348e-02 5.817764173314414478e-03 1.006641392107299566e+09 1.013326892303721984e+18 3.440513035754656792e+09 1.183712994919772365e+19 -3.444378945115217209e+09 1.186374631755301683e+19
2.243994752564131348e-02 2.243994752564131348e-02 9.142200843779793931e-03 1.832924947685065746e+09 3.359613863846301184e+18 3.863171817849091053e+09 1.492409649422345011e+19 -3.409172514117861748e+09 1.162245723101670195e+19
2.243994752564131348e-02 2.243994752564131348e-02 1.246663751424517512e-02 2.974000388750434399e+09 8.844678312287734784e+18 4.978928813354132652e+09 2.478973212844799181e+19 1.060525674118450999e+09 1.124714705464394880e+18
2.243994752564131348e-02 2.243994752564131348e-02 1.579107418471055457e-02 2.244393670112741470e+09 5.037302946442141696e+18 1.778715256233144760e+09 3.163827962756541952e+18 3.727690567118833065e+09 1.389567696418672640e+19
2.243994752564131348e-02 2.243994752564131348e-02 1.911551085517593576e-02 -1.285442638358541727e+09 1.652362776510168576e+18 -9.932385383251936436e+08 9.865227940143671040e+17 2.057422252330672145e+08 4.232986324385416000e+16
2.243994752564131348e-02 2.243994752564131348e-02 2.243994752564131348e-02 -2.399745161514309883e+09 5.758776840211341312e+18 2.439008918664608955e+09 5.948764505325505536e+18 8.353026802280505896e+08 6.977305675961649920e+17
2.576438419610669467e-02 1.246663751424517512e-02 9.142200843779793931e-03 4.009547392465885925e+10 1.607647029242998555e+21 4.829404480856089783e+10 2.332314763971287843e+21 -2.287167005328859863e+11 5.231132910264985112e+22
2.576438419610669467e-02 1.246663751424517512e-02 1.246663751424517512e-02 2.135828397644365072e+09 4.561762944184096256e+18 2.020558483727094531e+08 4.082656586161535200e+16 -8.336187535292456627e+09 6.949202262356532429e+19
2.576438419610669467e-02 1.579107418471055457e-02 5.817764173314414478e-03 -2.324971855119646835e+10 5.405494127098492355e+20 -7.018728772157697678e+09 4.926255357711430451e+19 8.708705365768399048e+10 7.584154914776330273e+21
2.576438419610669467e-02 1.579107418471055457e-02 9.142200843779793931e-03 -5.946868142002400160e+08 3.536524069836307840e+17 -3.092513531190392017e+09 9.563639940595666944e+18 -1.478124281308947945e+10 2.184851390995093914e+20
2.576438419610669467e-02 1.579107418471055457e-02 1.246663751424517512e-02 9.837268617986192703e+08 9.677185386241597440e+17 4.276688592631679058e+09 1.829006531834593075e+19 2.115566270456342220e+09 4.475620644692557312e+18
